"tid","id"
3341,"List_of_insurgent_fatality_reports_in_Iraq"
3342,"ORB_survey_of_Iraq_War_casualties"
3343,"Yoon_Jang-ho"
3344,"LaVena_Johnson"
3345,"Andrea_Parhamovich"
3346,"Iraqi_Health_Ministry_casualty_survey"
3347,"List_of_Iraqi_security_forces_fatality_reports_in_Iraq"
3348,"Abba_Rebu"
3349,"Abel_of_Denmark"
3350,"Abdul_Rahman_Al_Ghafiqi"
3351,"Abu_Abdallah_Mohammed_II_Saadi"
3352,"Achaemenes_%28satrap%29"
3353,"Adalbert%2C_Duke_of_Lorraine"
3354,"Adolf_VI_of_Berg"
3355,"Adolf_of_Germany"
3356,"Ag%C3%BCeyban%C3%A1_and_Ag%C3%BCeyban%C3%A1_II"
3357,"Aimery_II_of_Narbonne"
3358,"Albert_Pallavicini"
3359,"Albert_von_Stein"
3360,"Aleksa_Dundi%C4%87"
3361,"Al-Walid_II"
3362,"Alexios_Branas"
3363,"Ali_Pasha_%28Ottoman_admiral%29"
3364,"Ali_Ammar"
3365,"Anbasa_ibn_Suhaym_Al-Kalbi"
3366,"Antiochus_IX_Cyzicenus"
3367,"Antiochus_VII_Sidetes"
3368,"Anthony%2C_Duke_of_Brabant"
3369,"Ant%C3%B3nio_I_of_Kongo"
3370,"Antiochus_XII_Dionysus"
3371,"Ardo"
3372,"Arnulf_III%2C_Count_of_Flanders"
3373,"Attaces"
3374,"Atse_Baeda_Maryam"
3375,"Bahr_negus_Yeshaq"
3376,"Berke"
3377,"Bernard_de_Tremelay"
3378,"Bernard_of_Poitiers"
3379,"Birger_Wasenius"
3380,"Boiorix"
3381,"Bohemond_II_of_Antioch"
3382,"Boris_Vyacheslavich"
3383,"Boniface%2C_Count_of_Savoy"
3384,"Burchard%2C_Duke_of_Thuringia"
3385,"Caupo_of_Turaida"
3386,"Centule_IV_of_B%C3%A9arn"
3387,"Charles_the_Deaf"
3388,"Chempil_Arayan"
3389,"Christopher_Okigbo"
3390,"Conan_I_of_Rennes"
3391,"Conrad_I%2C_Duke_of_Merania"
3392,"Constantine_XI"
3393,"Daniel_Rantzau"
3394,"Dawit_II_of_Ethiopia"
3395,"Egnatius"
3396,"Emenon"
3397,"Erling_Skakke"
3398,"Ernest%2C_Margrave_of_Austria"
3399,"Ernest_II%2C_Duke_of_Swabia"
3400,"Eutychius"
3401,"Eystein_Meyla"
3402,"Felim_mac_Aedh_Ua_Conchobair"
3403,"Ferdinand_of_Majorca"
3404,"Francisco_de_Almeida"
3405,"Frederick_of_Lorraine"
3406,"Frederick_IV%2C_Duke_of_Holstein-Gottorp"
3407,"Gaero_of_Baekje"
3408,"Garc%C3%ADa_S%C3%A1nchez_III_of_Navarre"
3409,"Garcilaso_de_la_Vega"
3410,"George_Maniaces"
3411,"Gelawdewos_of_Ethiopia"
3412,"George_VII_of_Georgia"
3413,"Gerold_of_Vinzgouw"
3414,"Gisulf_II_of_Friuli"
3415,"Godred_VI_of_the_Isle_of_Man"
3416,"Godigisel"
3417,"Guy_XX_de_Laval"
3418,"Gregory_Pakourianos"
3419,"Hamilcar_Barca"
3420,"Haroon_Islam"
3421,"Hassiba_Ben_Bouali"
3422,"Haqq_ad-Din_II"
3423,"Hasdrubal_%28Barcid%29"
3424,"Henry_of_Franconia"
3425,"Henry_of_Lusignan"
3426,"Hla_Thaung"
3427,"Hugh_XI_of_Lusignan"
3428,"Hugh_I%2C_Count_of_Blois"
3429,"Indzhe_Voyvoda"
3430,"Ivan_Frankopan_Cetinski"
3431,"Ivan_Vladislav"
3432,"Ja%60far_bin_Ab%C4%AB_T%C4%81lib"
3433,"James_Bowie"
3434,"Jean_de_Ligne%2C_Duke_of_Aremberg"
3435,"John_Oswald_%28activist%29"
3436,"John_Curcuas_%28catepan%29"
3437,"John_III%2C_Marquess_of_Montferrat"
3438,"John_of_Bohemia"
3439,"Josiah"
3440,"J%C3%B3zef_Antoni_Poniatowski"
3441,"Judicael%2C_Duke_of_Brittany"
3442,"Julius_Briganticus"
3443,"K._W._T._Nissanka"
3444,"Kaykhusraw_I"
3445,"Killed_in_action"
3446,"Lambert_II%2C_Count_of_Lens"
3447,"Landulf_IV_of_Benevento"
3448,"Leopold_III%2C_Duke_of_Austria"
3449,"Leo_Passianos"
3450,"Lord_Bernard_Stewart"
3451,"Louis_I_of_Flanders"
3452,"Luitpold%2C_Margrave_of_Bavaria"
3453,"Magnus_III_of_Norway"
3454,"Mahfuz"
3455,"Majaji"
3456,"Magnus_II%2C_Duke_of_Brunswick-L%C3%BCneburg"
3457,"Manfred_of_Sicily"
3458,"Martin_Guise"
3459,"Mathghamhan"
3460,"Moise_of_Wallachia"
3461,"Mithridates_of_Persia"
3462,"Mohammad_Abu_Abdallah_Ben_Hudzail_al_Sahuir"
3463,"Mundus_%28general%29"
3464,"Muhammad_II_of_Morocco"
3465,"M%C3%B6ngke_Khan"
3466,"Na%27od"
3467,"Narimantas"
3468,"Nikola_%C5%A0ubi%C4%87_Zrinski"
3469,"Nogai_Khan"
3470,"Odo_II%2C_Count_of_Blois"
3471,"Odo_of_Gascony"
3472,"N%C3%A9stor_Cerpa_Cartolini"
3473,"Ochirtu_Khan"
3474,"Odotheus"
3475,"Olaf_Rye"
3476,"Pacorus_I_of_Parthia"
3477,"Pandulf_II_of_Salerno"
3478,"Pando_of_Capua"
3479,"Pandulf_IV_of_Benevento"
3480,"Pasan_Gunasekera"
3481,"Petar_Sva%C4%8Di%C4%87"
3482,"Peter_II%2C_Count_of_La_Marche"
3483,"Pons_of_Tripoli"
3484,"Prokop_the_Great"
3485,"Ptolemy_VI_Philometor"
3486,"Qutula_Khan"
3487,"Quintus_Poppaedius_Silo"
3488,"Raymond-Roupen_of_Antioch"
3489,"Rani_Lakshmibai"
3490,"Rao_Asthan"
3491,"Richard_de_la_Pole"
3492,"Robert_of_Durazzo"
3493,"Robert_E._Cochran"
3494,"Roger_of_Salerno"
3495,"Roderic"
3496,"Roland_of_Sicily"
3497,"Savaric_of_Auxerre"
3498,"Sico_Protospatharios"
3499,"Tec%C3%BAn_Um%C3%A1n"
3500,"Tecumseh"
3501,"Theodore_Sigritsa"
3502,"Theodoric_I"
3503,"Theudebert_of_Soissons"
3504,"Tinguaro"
3505,"Tom%C3%A1s_de_Herrera"
3506,"Tymofiy_Khmelnytsky"
3507,"Ugrin_Cs%C3%A1k_%28archbishop%29"
3508,"Ubaydah_ibn_al-Harith"
3509,"Uvais_II"
3510,"Vang_Sue"
3511,"Vyachko"
3512,"Walter_VI_of_Brienne"
3513,"Walter_IV_of_Enghien"
3514,"Walter_V_of_Brienne"
3515,"Werner_Munzinger"
3516,"William_II%2C_Count_of_Hainaut"
3517,"William_II_of_Holland"
3518,"William_B._Travis"
3519,"Wolfgang%2C_Count_Palatine_of_Zweibr%C3%BCcken"
3520,"Won_Gyun"
3521,"Yi_Sun-sin"
3522,"Yujiul%C3%BC_Futu"
3523,"Yongqi%2C_Prince_Rong"
3524,"Zaim_Imamovi%C4%87_%28Bosnia_and_Herzegovina_officer%29"
3525,"%60Abd_Allah_ibn_Rawahah"
3526,"%C5%BDvelgaitis"
3527,"Andrey_Alexandrovich_Melnikov"
3528,"Peter_James_Bailey_III"
3529,"Illanguli%C3%A9n"
3530,"Caupolic%C3%A1n_the_younger"
3531,"Alogobotur"
3532,"Juan_Guillermo_More"
3533,"Daoud_Soumain"
3534,"Louis_II_of_Hungary"
3535,"Milan_Tepi%C4%87"
3536,"Olav_Nilsson"
3537,"Vyacheslav_Alexandrovich_Alexandrov"
3538,"Almaron_Dickinson"
3539,"Arn_%28Bishop_of_W%C3%BCrzburg%29"
3540,"Cadeguala"
3541,"Cleveland_Kinloch_Simmons"
3542,"Elani_of_Ewa"
3543,"Johannes_%28Archbishop_of_Uppsala%29"
3544,"Matthias_of_Gran"
3545,"Nangoniel"
3546,"Nongoniel"
3547,"Paillaeco"
3548,"Pedro_Giachino"
3549,"Quintuguenu"
3550,"Rudolf_I_%28Bishop_of_W%C3%BCrzburg%29"
3551,"Sunderolt"
3552,"Tadhg_mac_Domnall_O_Cellaigh"
3553,"Disarmed_Enemy_Forces"
3554,"POW_code_of_conduct"
3555,"POW/MIA_flag"
3556,"Prisoner_of_war"
3557,"Roe_Green_Park"
3558,"Vasily_Borisovich_Sheremetev"
3559,"Prisoner_exchange"
3560,"Civilian_casualties_in_the_Second_Intifada"
3561,"List_of_Israeli_civilian_casualties_in_the_Second_Intifada"
3562,"List_of_Palestinian_civilian_casualties_in_the_Second_Intifada"
3563,"Tom_Hurndall"
3564,"Children_and_minors_in_the_Israeli%E2%80%93Palestinian_conflict"
3565,"Civilian_deaths_by_aerial_bombing"
3566,"Conflict_epidemiology"
3567,"Nop_Bophann"
3568,"British_Forces_casualties_in_Afghanistan_since_2001"
3569,"Canadian_Afghan_detainee_abuse_scandal"
3570,"Canadian_Forces_casualties_in_Afghanistan"
3571,"Civilian_casualties_of_the_War_in_Afghanistan_%282001%E2%80%93present%29"
3572,"Coalition_casualties_in_Afghanistan"
3573,"German_Armed_Forces_casualties_in_Afghanistan"
3574,"Lejay%2C_Afghanistan"
3575,"Shinwar_Massacre"
3576,"Tarnak_Farm_incident"
3577,"Azizabad_airstrike"
3578,"List_of_Afghan_security_forces_fatality_reports_in_Afghanistan"
3579,"Ugo_Agostoni"
3580,"World_War_II_casualties"
3581,"Relative_costs_of_American_wars"
3582,"333rd_Artillery_Battalion_%28United_States%29"
3583,"Australian_casualties_of_World_War_II"
3584,"Nazi_crimes_against_Soviet_POWs"
3585,"Kevin_Arthur_Wheatley"
3586,"Vietnam_War_casualties"
3587,"Tran_Van_Bay"
3588,"Vietnam%2C_Long_Time_Coming"
3589,"Ottoman_casualties_of_World_War_I"
3590,"World_War_I_casualties"
